fuente|inmueble|operacion|zona|distrito|direccion|precio|soles|dolares|variacion|mantenimiento|caracteristica|area|dormitorio|baños|estacionamientos|detalle|enlace|fecha
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Avenida Santa Gertrudis 686
Lima Cercado, Lima"|S/ 1,900|1900||||"70 m² tot.
2 dorm.
1 baño"|70|2|||"Alquilo Departamento | Quinto Piso 2 Dormitorios. excelente oportunidad de alquiler departamento, zona resindencial. distrito lima limite pueblo libre. Zonificación residencial | alquiler S/. 1, 900. 00. Contacto: Daniel Barrientos | 9. 3. 9. 7. 8. 3. 6. 0. 2. Ubicación: Av. Santa Gertrudis cdra. 6 Quinto Piso - Lima Limite con Pueblo Libre. Distrito Lima. Área Costruida: 50m² Terraza: 20m² Area Total: 70m² descripcion: - Departamento zona Residencial, cerca a Universidad Catolica, Plaza San Miguel, Supermercado (Wong), zona de comida y otros servicios. - Quinto Piso. - No cuenta con cochera. distribucion. - Amplia Sala Comerdor. - 2 Dormitorio Amplios. - 1 Baño. - Cocina abierta Tipo americana. - Lavanderia. - Terraza Amplia. condiciones economicas: - Precio de Alquiler: S/. 1, 900. 00. - Garantia 2 meses. - Adelanto 2 meses. - Periodo de Contrato: a partir de 1 año. - Incluye mantenimiento: agua, luz de las areas comunes, limpieza de las areas comunes. Contacto: Daniel Barrientos | 9. 3. 9. 7. 8. 3. 6. 0. 2."|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-av-santa-gertrudis-esq.-mariano-148952975.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=11|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Óscar R. Benavides 3046
Lima Cercado, Lima"|"S/ 1,600
8%"|1600||8%|170|"68 m² tot.
3 dorm.
2 baños"|68|3|2||"El departamento que buscabas en una ubicación súper céntrica - condominio con bellas áreas comunes - Pet friendly. Vive en el corazón de Lima, a pasos de la Plaza Dos de Mayo, en un departamento de estreno diseñado para quienes valoran la practicidad, el confort y una excelente conectividad. Ideal para familias o profesionales que desean estar cerca de todo sin renunciar a la tranquilidad y seguridad. Área: 68 m² | Piso: 10. Salida rápida al Aeropuerto Jorge Chávez y fácil acceso a transporte público, comercios, centros educativos y servicios esenciales. Características del departamento: ️ 3 habitaciones amplias y bien iluminadas. ️ 2 baños completos. ️ Sala–comedor con vista externa, excelente iluminación. ️ Cocina cerrada y espaciosa. ️ Zona de lavandería. Áreas comunes pensadas para disfrutar en familia: ️ Parques internos. Juegos para niños. Zona de parrillas. Salón para niños. Sala de reuniones. Seguridad 24/7. Mantenimiento: aprox. S/ 90. Precio de alquiler: S/ 1, 600 (no cuenta con cochera) Requisitos: - Sustento de ingresos. Un mes de garantía, un mes de adelanto. Separa tu cita inmediatamente!"|https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-y-funcional-departamento-3dorm.-en-alquiler-148768577.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=12|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Bélisario Sosa Peláez 1111
Lima Cercado, Lima"|S/ 1,500|1500||||"65 m² tot.
3 dorm.
1 baño"|65|3|||Alquiler de Cómodo y Acogedor Departamento — Cercado de Lima. Dirección: Av. Belisario Sosa Peláez dentro de Condominio, muy Seguro! Área construida: 65. 32 m² Edificio: 3 pisos. Antigüedad: 44 años. Características principales: - 3 habitaciones amplias. - 1 baño funcional y con mueble debajo lavatorio. - Cocina con ventana al interior para una buena ventilación y Lavandería. - Estacionamientos: 0 (sin cochera) - Vista a la calle — excelente iluminación natural y ventilación. - Distribución práctica ideal para familia pequeña o pareja que busca espacio y comodidad. Por qué te puede interesar: - Espacio bien aprovechado de 65 m², con ambientes definidos. - Ubicación sobre avenida, con accesos y servicios cercanos a parques y zonas recreativas. - Opción económica y funcional si buscas vivir en una zona consolidada de Lima. ¿Quieres más detalles o coordinar una visita? Estoy disponible para agendarla.|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-comodo-y-seguro-departamento-en-cercado-de-148455328.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=13|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Óscar R. Benavides 1106
Lima Cercado, Lima"|S/ 2,300|2300|||200|"65 m² tot.
3 dorm.
2 baños
1 estac."|65|3|2|1|Alquilo departamento en Alto Lima Park Proyecto Cercado con áreas comunes, se encuentra estratégicamente ubicado, a solo minutos de la estación central del Metropolitano y del Centro Comercial Real Plaza. Esto significa que tendrás acceso rápido a transporte público, a lugares de compras y entretenimiento. ¿Quieres pasar una noche divertida con amigos? Aquí, cuentas con una sala de adultos equipada con un elegante bar y una mesa de billar para pasar noches llenas de risas y juegos, adicional cuenta con áreas de parrillas, gimnasio, área de cine privado para 15 personas super amplio + cancha de fulbito + cancha de voley y cancha de basquet. Distribución: Piso laminado en todo el departamento + gas calidda en todo el departmento (cocina + terma) Ubicado en piso 3 cuenta con ascensor. - Sala comedor con salida al balcón. - cocina con muebles altos y bajos. - lavanderia con lavadero y terma. - Habitación principal con su baño completo. - Segundo con closet y tercera habitación sin closet. - Segundo baño completo. Incluye un estacionamiento techado. Cuenta con porteria 24/7 - mantenimiento 200 soles incluido agua. Condiciones de renta 1 año de contrato con 2 garantías + 1 mes de renta adelantada. Requisitos: contar con sus boletas de pago + reporte de infocorp verde + certificado único laboral|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-alto-lima-park-proyecto-146177436.html?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=14|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Óscar R. Benavides 1147
Lima Cercado, Lima"|S/ 1,700 · USD 459|1700|459|||"71 m² tot.
3 dorm.
2 baños"|71|3|2||Alquiler de departamento de 3 habitaciones en el Centro de Lima! Amplio departamento de 71 m², ubicado en el segundo piso, ideal para quienes buscan comodidad y excelente ubicación. A solo unos pasos de la Plaza Dos de Mayo, con salida rápida al Aeropuerto Jorge Chávez y fácil acceso a transporte público, comercios y servicios esenciales. - 3 Habitaciones- 2 baños- Sala comedor con vista externa- Cocina con muebles altos y Bajos- Zona de Lavandería Cerrada- Áreas comunes: Juegos para niños, zona de parrilla, parques internos, salon de niños, sala de reuniones- Vigilancia 24/7Si se aceptan mascotasMantenimiento S/100 soles aproximadamentePrecio del Alquiler sin Cochera S/1, 700 solesPrecio del Alquiler con Cochera S/2, 000 solesRequisitos para el alquiler- Sustento de ingresos- sbscontactame para agendar una visita! T. C. 3. 70Tipo de cambio referencial, sujeto a variación diaria por fluctuación del mercado|https://www.adondevivir.com/propiedades/clasificado/alclapin--departamento-de-estreno-en-alquiler-en-el-centro-de-147303751.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=15|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Calle Manuel del Pino al 800 Santa Beatriz
Santa Beatriz, Lima Cercado"|S/ 2,200 · USD 650|2200|650|||"99 m² tot.
2 dorm.
1 baño"|99|2|||Alquiler de departamento en santa beatrizubicado en la Calle Manuel del pino, frente a parque, a 1 cuadra de la estación México del Metropolitano. Detalle: Área: 99 m2Ubicado en 2do piso. Sala comedor amplios y vista calle. Cocina cerrada con muebles altos y bajos. Patio con lavandería y baño. 02 Dormitorios amplios con clósets01 baño completoMantenimiento 100 soles aprox incl agua. Alquiler mensual: 2, 200 soles (2x1) informes Y visitas Ver datos marina|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-santa-beatriz-149040975.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=16|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Óscar R. Benavides 495
Lima Cercado, Lima"|S/ 2,200|2200|||173|"58 m² tot.
2 dorm.
2 baños"|58|2|2||Vive en las alturas y disfruta de una vista espectacular desde el piso 17. Este lindo departamento en estreno, moderno y totalmente amoblado, está listo para que te mudes hoy mismo. *Contáctate con Zara Palomino 9. 1. 8. 3. 2. 4. 3. 1. 9* Área: 58. 11 m² Características: - 2 habitaciones. - 2 baños completos. - Cocina totalmente equipada. - cocina. - refrigeradora. - microondas. Lavandería equipada con lavadora. Amoblado con excelente gusto, funcional y acogedor. Ubicación céntrica y estratégica. Cerca a centros comerciales, servicios y principales vías de acceso. Ideal para desplazarte con facilidad a cualquier punto de la ciudad. Edificio hannan. Perfecto para quienes buscan comodidad, estilo y ubicación en un solo lugar. Precio alquiler: S/. 2, 200. 00. mantenimiento: S/. 173. 00. condición: 1 Mes de adelanto - 2 meses de garantía. ¡Todo lo que necesitas para vivir de la mejor manera! No pierdas la oportunidad. Contáctanos ahora para más información y agendar una visita. *Contáctate con Zara Palomino 9. 1. 8. 3. 2. 4. 3. 1. 9*|https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-estreno-amoblado-piso-148896309.html?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=17|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Jr. Jose Galvez al 1200. Lima
Lima Cercado, Lima"|S/ 2,200|2200||||"83 m² tot.
2 dorm.
2 baños"|83|2|2||¡oportunidad única en cercado de lima! Departamento en Alquiler amplio; luminoso y buena ubicación. ¡Vive la experiencia de alta calidad en el corazón de Lima! Presentamos este espectacular departamento de 7 ambientes, ubicado en un edificio con áreas comunes de primer nivel. Características del Departamento: - 2 dormitorios amplios con closet o armarios empotrados- 1 escritorio (o dormitorio pequeño adicional) - 2 baños completos- Cocina con puerta. - Sala-comedor luminosa y ventilada- Lavandería- Portería en edificio para mayor seguridadÁreas Comunes: - Zona de reuniones o eventos. - Zona de parrillas para disfrutar al aire libre. - Piscina pequeña para relajarte. - Ascensor para fácil acceso. Ubicación Privilegiada: - Ubicado en el piso 11 con vistas impresionantes- Cercano a servicios y comercios. No te pierdas esta oportunidad! Contáctanos para obtener más información y programar una visita.|https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-cercado-de-lima-148735768.html?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=18|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Abelardo Gamarra al 1500
Lima Cercado, Lima"|S/ 980 · USD 293|980|293|||"28 m² tot.
1 dorm.
1 baño"|28|1|||Contacto: Angela Gutierrez 9. 9. 9. 9. 1. 9. 0. 0. 3Si buscas un lugar tranquilo, seguro y con un ambiente familiar este minidepartamento es para ti. Ubicado en el segundo piso de una linda casa, con ingreso totalmente independiente, en una zona residencial muy segura y rodeada de grandes parques, ideal para caminar, hacer ejercicio o simplemente relajarte. Su ubicación es inmejorable: cerca de importantes avenidas como Av. Venezuela, Av. Universitaria, Av. Colonial y a pocos minutos de Av. La Marina, lo que facilita el acceso a cualquier punto de la ciudad. Además, tendrás todo a tu alcance: Gran mercado de abastos muy bien surtidoPeluquerías, veterinarias, iglesias y centros médicos. A pocos metros de universidades como San Marcos y la pucp. A minutos de Plaza San Miguel y supermercados como Metro, Tottus y WongDistribución del minidepartamento: Al ingresar encontrarás un espacio para comedor con área destinada para una cocinita y un baño completo. Una linda escalera de madera conduce al segundo nivel, donde se ubica la habitación, además de un espacio independiente para lavandería y tendal, brindando mayor comodidad y orden. Un espacio pensado para quien valora la independencia, la tranquilidad y un entorno familiar y seguro.? Ideal para estudiantes, personas solas o parejas que busquen comodidad en una excelente zona|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-minidepartamento-1-habitacion-lima-cercado-148989411.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=19|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Jirón Zorritos 1134
Lima Cercado, Lima"|S/ 1,400|1400|||130|"59 m² tot.
3 dorm.
2 baños"|59|3|2||"Departamento acogedor y bien distribuido, ubicado en condominio seguro y tranquilo, ideal para quienes buscan un piso bajo con buena distribución y excelente precio en el Cercado de Lima. ** ubicacion: Jr. Zorritos 1134, 2do piso con escaleras, Cercado de Lima. Referencias frente al ministerio de transporte. ** precio de alquiler: S/1, 400. -Edificio de 5 pisos | 4 departamentos por piso. -Departamento disponible en piso 02 con escaleras. -Edificio cuenta con áreas verdes, seguridad permanente y limpieza constante. descripcion: - Área: 59. 39 m² ️ - Sala comedor con buena iluminación natural, vista exterior. - Cocina separada de la sala con muebles altos y bajos. - Lavandería ventilada al lado de la cocina. - 2 baños completos. -️ 3 dormitorios, 2 de las habitaciones con closet. servicios: - Luz independiente. - Gas independiente en cocina. - Se permite 1 mascota pequeña. - Mantenimiento aprox. S/ 130 varia según consumo de agua. - Arbitrios mensuales S/23. 00. - 1 mes de garantía y 1 mes de adelanto. requisitos: - Sustentar ingresos (boletas, recibos por honorarios o pdt) - No estar mal reportado en Infocorp. - Contrato mínimo de 1 año. ** Solicita mayor información al +Ver datos – Ver datos **"|https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-acogedor-funcional-59.39-148923986.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=20|2026-02-23
adondevivir|departamentos|alquiler|Lima Centro|Lima Cercado|"Leonardo Arrieta
Elio, Lima Cercado"|S/ 1,000|1000||||"40 m² tot.
1 dorm.
1 baño"|40|1|||"Para una persona o máximo 2 personas. **ubicación: Leonardo Arrieta Urbanización elio, Cercado. Referencia a la espalda de la fábrica Molitalia, cuadra 25 de la Av. Venezuela. **precio: S/1000. 00 (incluye servicios de luz agua y arbitrios) - Edificio de 4 pisos, - Piso disponible 4to piso vista exterior con escalera sin ascensor. descripción: - Área: 40 m² ️ - Ambiente para que a condiciones un sofá un comedor. - 1 Dormitorio. - 1 baño completo. - Área de Lavandería y Cocina. -️ Tendal común. servicios: - La renta incluye: Luz | Agua. Arbitrios mensuales incluidos en la renta. - 1 mes de garantía y 1 mes de adelanto. *No se aceptan mascotas* requisitos: - Sustentar ingresos (boletas, recibos por honorarios o pdt) - No estar mal reportado en Infocorp. - Contrato mínimo de 1 año"|https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-monoambiente-urb-elio-cercado-de-lima-149039850.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=21|2026-02-23
