fuente|inmueble|operacion|zona|distrito|direccion|precio|soles|dolares|variacion|mantenimiento|caracteristica|area|dormitorio|baños|estacionamientos|detalle|enlace|fecha
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"Av. Gregorio Escobedo
Jesús María, Lima"|S/ 3,300 · USD 175,000|3300|175000|||"79 m² tot.
3 dorm.
2 baños
1 estac."|79|3|2|1|Alquiler: 3, 300 soles (Incluye línea blanca, 1 estacionamiento y 1 deposito) Venta: 175, 000 dólares (Incluye 1 estacionamiento y 2 depósitos) Costo de mantenimiento de 450 soles aprox. (Cod. Lraq5322) Ubicado en Av. Gregorio Escobedo, Jesús María, con fácil acceso a las avenidas principales, centros comerciales como Real Plaza Salaverry, supermercados Metro, bancos, farmacias, clínicas y más. Amplio departamento en el piso 12, cuenta con sala comedor, cocina abierta con muebles altos y bajos, 3 dormitorios y 2 baños completos (principal con baño incorporado), área de lavandería. Vista posterior. Ambientes iluminados y buena distribución. El edificio a sido construido en el año 2023, 24 horas de seguridad y tiene las siguientes áreas comunes: terraza con 2 parrillas, sala de reuniones y eventos, área para niños. Para mayor información comunicarse a 9 6 0 2 2 4 1 2 8|https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-alquilo-departamento-de-79-m-sup2--cerca-a-la-145683696.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=11|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"Mariscal Miller Cuadra 10 Cerca AL Hospital Rebagliatti
Jesús María, Lima"|S/ 2,500|2500|||190|"71 m² tot.
2 dorm.
2 baños"|71|2|2||Se alquila moderno departamento de 2 Dormitorios + estudio (opción de 3 dorm) en Jesús María, ubicado en el piso 3 (vista interna pero con buena iluminación y ventilación) cuenta con una excelente ubicación, a pocos minutos del Hospital Rebagliati, incor, sunafil, Contraloría, Ministerio de Trabajo, Ministerio de Salud, Circuito Mágico del Agua y Campo de Marte. Fácil acceso a importantes avenidas como Av. Salaverry, Av. Arequipa, Av. Arenales y Av. Brasil. Condiciones: Alquiler mensual: S/ 2, 500. 00 / Mantenimiento: S/ 215. 00 (incluye agua) / Arbitrios: S/ 58. 00Modalidad: 2 meses de garantía y 1 mes de adelanto / Contrato mínimo de un añoNo se permiten mascotasCuenta con una amplia y luminosa sala comedor, cocina de estilo americano con reposteros altos y bajos, encimera a gas, horno empotrado y campana extractora. El dormitorio principal tiene capacidad para cama Queen, walking closet y baño completo incorporado. El dormitorio secundario permite cama de plaza y media, maximo 2 plazas (no cuenta con ropero). Además, dispone de una sala de estudio que puede adaptarse como tercer dormitorio según necesidad. Se complementa con un baño completo adicional, mini hall y lavandería independiente. El departamento cuenta con gas natural, terma a gas y tendal con moderno sistema de poleas que facilita el secado y manejo de ropa. Vista interior. El edificio ofrece excelentes áreas comunes: elegante lobby de ingreso, gimnasio equipado, salón social, terraza panorámica y zona de parrillas. Dispone de dos ascensores más un ascensor para personas con discapacidad, así como sistema de seguridad con acceso controlado y circuito cerrado de televisión, brindando tranquilidad y confort. Requisitos: sustento de ingresos formales y verificación de reporte Infocorp. Ideal para quienes buscan comodidad, seguridad y una ubicación estratégica en un entorno moderno y bien conectado.|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-de-2-dorm-estudio-en-jesus-maria-149263987.html?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=12|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"Av. Salaverry 801
Jesús María, Lima"|"S/ 2,500 · USD 731
5%"|2500|731|5%|250|"60 m² tot.
2 dorm.
2 baños
1 estac."|60|2|2|1|Contacto: Grover Rosas celular: 9. 6. 1. 8. 9. 1. 5. 2. 7. Solicitar video del dpto. Vía Whatsapp. Alquilo departamento en piso 13 de 60m2 con estacionamiento y depósito en moderno edificio frente al parque, con buena iluminación, cuenta con 2 dormitorios con closet (principal con balcon), 2 baños, ubicado en piso 13 en moderno edificio, Distrito de Jesus Maria, excelente ubicación frente al parque Habich, cerca al campo marte, a dos cuadras del ministerio de trabajo y ministerio de salud, cerca av principales como av salaverry, av arequipa y av 28 de Julio, en una zona con muchos comercios, super segura y con varias áreas verdes. Referencia del inmueble: Av Salaverry cuadra 8. Características: - 2 Dormitorios. - 1 estacionamiento. - 1 depósito. - Cocina tipo americana con encimera, horno y campana extractora. - 2 baños completos (ducha española) - Área de lavandería. - Área 60m2. - Gas Calidda. - Ubicado en piso 13 con balcón vista panorámica. - Mantenimiento aprox. S/. 250 incluye agua. - Se permite mascotas. Edificio cuenta con áreas comunes como: - Sala sum. - Zona Lounge. - gym. - CoWorking. - Area de parrillas. - Juegos para niños. - Zona de mascotas. - Parqueo bicicletas. Condiciones: - Contrato mínimo 12 meses. - Demostrar sustento de ingresos (boletas de pago) - Previa evaluación a Infocorp. - Garantía 2 x 1|https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-2-dorm.-de-60-m-sup2--con-149210811.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=13|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"AV. Horacio Uteaga - a 3 Cdra de la Brasil y Plaza Vea
Jesús María, Lima"|S/ 3,290|3290|||300|"91 m² tot.
3 dorm.
2 baños"|91|3|2||Se alquila sin muebles Acogedor departamento ubicado en el piso 13 con balcón y vista exterior. Cuenta con 3 dormitorios, sala, comedor, cocina y lavandería independienteHabitación principal con espacio para cama king, los otros dos dormitorios tienen espacio para cama de dos plazas. Sala comedor con salida a balcón y cocina que incluye campana, horno y refrigeradoraTodos los dormitorios tienen cortinas y luminarias Mantenimiento aproximadoVigilancia 24/7No te pierdas esta gran oportunidad! Contáctame para agendar una visita.|https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-3-dorm.-en-zona-centrica-de-148873888.html?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=14|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"Jirón Pachacútec 20910
Villa Fap San Felipe, Jesús María"|S/ 3,200 · USD 955|3200|955||325|"80 m² tot.
3 dorm.
2 baños
1 estac."|80|3|2|1|"Alquiler en jesús maría - vista al parque. ¡Múdate ya a la mejor zona de Jesús María! Departamento moderno, iluminado y con acabados de primera. - Ubicación: Jr. Pachacútec 2090, Piso 7 (Cerca a Av. Salaverry y Real Plaza). - Área: 80 m^2 de puro confort. El departamento cuenta con: 3 Dormitorios amplios (Principal con baño privado y balcón terraza). 2 Habitaciones secundarias con clóset. Sala-Comedor con balcón terraza y vista directa al parque. Cocina estilo kitchenette moderna. 2 Baños completos. Incluye Cochera. El edificio tiene (Club House): Terraza panorámica | ️ Gimnasio equipado | Zonas de parrilla | ️ Sala Lounge | Sala de niños con jardín. Ubicación top: Avenidas principales: Salaverry, San Felipe, Brasil y Canevaro. Cerca de universidades (up, upc), clínicas y centros comerciales. Condiciones: Precio: S/ 3, 300. Mantenimiento: S/ 325 (incluye el agua. Contrato: 2x1 (2 meses de garantía x 1 de adelanto). ¡Disponibilidad Inmediata! ¿Deseas agendar una visita, escríbenos al Ver datos o al privado para agendar visitas."|https://www.adondevivir.com/propiedades/clasificado/alclapin-depa-jesus-maria-3-dorm.-con-balcon-terraza-149095487.html?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=15|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"jiron huiracocha 2257
Jesús María, Lima"|S/ 3,300 · USD 870|3300|870||290|"66 m² tot.
2 dorm.
2 baños
1 estac."|66|2|2|1|Nuestro departamento se encuentra en el corazón de Jesús María, ubicado estratégicamente cerca de la universidad del Pacifico, upc, centro comercial real plaza Salaverry, Bancos, Restaurantes Etc. Departamento con 4 años de antigüedad, estilo minimalista, seguridad las 24 horas, 3 ascensores ( uno de carga) limpieza las 16 hrs del día, estacionamiento de visita, cuenta con 21 pisos y áreas comunes en el último, el cual incluye: piscina panorámica, salón de jardín con juegos de niños, salón de pintura o área recreativa para niños, salón de cine, salón de reuniones - cook office, 2 áreas de parrilla: Una al aire libre con sillones y mesas para 20 personas con vista panorámica iluminado con luces cálidas y otra área de parrilla interna con mesa y sillones, un área de bar y coctelería. Departamento - Piso 5. amoblado con Vista externa parte trasera de la avenida Gregorio Escobedo. - 2 habitaciones amobladas. - 2 baños. - sala comedor amoblados. - cocina equipada. - Área de lavandería|https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-jesus-maria-142749848.html?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=16|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"Avenida Salaverry 1800
Jesús María, Lima"|S/ 2,600|2600|||250|"54 m² tot.
2 dorm.
2 baños"|54|2|2||"Alquiler | Departamento de Estreno 2 Dormitorios en Jesús María – Vista, ubicación y estilo de vida premium️ Vive en uno de los mejores puntos de Jesús María, en la cuadra 18 de Av. Salaverry, dentro del moderno Edificio Astromelia, desarrollado por la reconocida Inmobiliaria abril. Una ubicación estratégica y privilegiada: al lado del Centro Español del Perú, a pasos del Círculo Militar y a espaldas de la Universidad del Pacífico. Área: 54. 54 m² Piso: 02 | Vista interios. 2 ascensores. Distribución pensada para el confort: ️ Sala–comedor amplia y luminosa con vista interna. ️ Cocina americana moderna, equipada con encimera a gas, horno empotrado y campana extractora. ️ 2 dormitorios con closets y vista exterior. ️ Dormitorio principal con dos closets, baño completo y balcón privado. ️ Baño secundario completo. ️ Lavandería independiente con puertas y terma a gas. Gas Cálidda instalado en cocina, baños y lavandería. Áreas comunes que elevan tu estilo de vida: Sala de co-working. Zona infantil (1er piso) Sala de Usos Múltiples (sum) 3 zonas de parrillas con kitchenette en azotea. Pet Spa en azotea. Salón de juegos para adultos. Piscina con vestidores en azotea. Portería y seguridad 24/7. Condiciones: - 2 meses de garantía. - 1 mes de adelanto. Un departamento de estreno, con ubicación privilegiada, excelentes acabados y áreas comunes de primer nivel. Agenda tu visita y vive Jesús María como siempre lo imaginaste"|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-estreno-2-dorm.-en-jesus-148615803.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=17|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"Av. Salaverry 1880
Jesús María, Lima"|S/ 2,950|2950|||300|"72 m² tot.
3 dorm.
2 baños
1 estac."|72|3|2|1|Se alquila moderno departamento ubicado en la cuadra 18 de Av. Salaverry, en el Edificio Astromelia, en el distrito de Jesús María. Excelente ubicación residencial, a pocos pasos del Centro Español del Perú, cerca del Círculo Militar del Perú y de la Universidad del Pacífico. Características del departamento: - Área: 72 m² - Vista externa al centro Español del Perú - 4 ascensores. - Incluye cochera. - Incluye depósito. Distribución: - Sala–comedor con salida a balcón. - Cocina americana equipada con encimera, horno y campana. - 2 dormitorios secundarios con clóset. - Dormitorio principal con doble clóset, baño privado y balcón. - 1 baño secundario completo. - Lavandería con terma a gas. - Gas Cálidda instalado. Áreas comunes: - Piscina en azotea. - 3 zonas de parrilla con kitchenette. - Sala de coworking. - sum (Sala de Usos Múltiples) - Pet Spa. - Zona infantil. - Salón de juegos. - Seguridad y portería 24/7. Condiciones: - 2 meses de garantía. - 1 mes de adelanto. Departamento ideal para quienes buscan ubicación estratégica, edificio moderno y excelentes áreas comunes. Agenda tu visita!|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-flat-72-m-sup2--estreno-3-dorm.-149135151.html?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=18|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"Av. San Felipe 780
Jesús María, Lima"|S/ 2,200|2200|||180|"43 m² tot.
1 dorm.
1 baño"|43|1|||Vive en un departamento de estreno, acogedor y completamente equipado, ideal para ejecutivos, estudiantes de postgrado o personas que desean independencia y comodidad en una ubicación privilegiada. Características del departamento: 1 dormitorio cómodo y luminoso. 1 baño moderno con puerta de ducha. Balconcito agradable para disfrutar del aire libre. Espacio para lavaseca. Cocina equipada con línea blanca: Cocina. Horno. Campana extractora. Refrigerador. Terma a gas natural. Incluye cortinas y rollers. Todo listo para mudarte. El edificio lo tiene todo: Piscina. 2 gimnasios completamente equipados. Coworking. Área de influencers. 2 Zonas de parrillas. Zona para jóvenes. Rooftop para adultos. Estacionamiento de bicicletas. Área de Sauna y relajación. Elegante lobby de recepción. Un concepto moderno que combina comodidad, estilo y espacios sociales. Ubicación estratégica cerca de Universidad del Pacífico y Real Plaza. Cerca de parques, centros comerciales, universidades y con excelentes accesos a principales avenidas. Precio accesible: S/ 2, 200|https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-estreno-full-areas-comunes-149147524.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=19|2026-03-18
adondevivir|departamentos|alquiler|Lima Moderna|Jesus Maria|"Jr. Huáscar 1935
Residencial San Felipe, Jesús María"|S/ 2,500|2500|||250|"50 m² tot.
1 dorm.
1 baño
1 estac."|50|1||1|Departamento de 1 dormitorio, completamente amoblado y equipado (tv, refrigerador, cocina a gas natural, terma, microondas, lavadora), baño completo, sala comedor, kitchenette, lavandería, balcón, cochera, área social, coworking., ascensores. Buena ubicación, zona segura, cerca de universidades, hospitales y centros comerciales.|https://www.adondevivir.com/propiedades/clasificado/alclappa-alquilo-departamento-amoblado-jesus-maria-149053274.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=20|2026-03-18
